row_index,date_token,bundle_code,bundle_name,price
2977,20251208,3332,PAKIET  WL SR,96.0
2978,20251208,3555,PROM.W GODZ 7-13 PANI,99.0
2979,20251208,3332,PAKIET  WL SR,96.0
2980,20251208,3332,PAKIET  WL SR,96.0
2981,20251208,3555,PROM.W GODZ 7-13 PANI,99.0
2982,20251208,3337,PAKIET  PAN,99.0
2983,20251208,3555,PROM.W GODZ 7-13 PANI,99.0
2984,20251208,3555,PROM.W GODZ 7-13 PANI,99.0
2985,20251208,3337,PAKIET  PAN,99.0
2986,20251208,3335,PAKIET  WL SR,129.0
2987,20251208,3344,KOLOR WL KR+ CZESANIE,275.0
2988,20251208,3608,DOP£ATA LOREAL,40.0
2989,20251208,3335,PAKIET  WL SR,129.0
2990,20251208,3341,CHLOPIEC NAST. DO 18LAT,79.0
2991,20251208,3555,PROM.W GODZ 7-13 PANI,99.0
2992,20251208,3343,DZIEWCZYNKA DO 18 LAT,99.0
2993,20251208,3332,PAKIET  WL SR,96.0
2994,20251208,3337,PAKIET  PAN,99.0
2995,20251208,3335,PAKIET  WL SR,129.0
2996,20251208,3346,KOLOR WL DL+CZESANIE,350.0
2997,20251208,3608,DOP£ATA LOREAL,40.0
2998,20251208,3337,PAKIET  PAN,99.0
2999,20251208,3332,PAKIET  WL SR,96.0
3000,20251208,3337,PAKIET  PAN,99.0
3001,20251208,3332,PAKIET  WL SR,96.0
3002,20251208,3341,CHLOPIEC NAST. DO 18LAT,79.0
3003,20251208,3335,PAKIET  WL SR,129.0
3004,20251208,3335,PAKIET  WL SR,129.0
3005,20251208,3337,PAKIET  PAN,99.0
3006,20251208,3458,PASEMKA + 1 KOLOR WL.SR,425.0
3007,20251208,3458,PASEMKA + 1 KOLOR WL.SR,425.0
3008,20251208,3346,KOLOR WL DL+CZESANIE,254.82
3009,20251208,3337,PAKIET  PAN,99.0
3010,20251208,3355,PASEMKA WL DL+CZES,390.0
3011,20251208,3362,CZES. WL.PRZEDLUZANYCH,137.0
3012,20251209,3333,PAKIET WL DL,96.0
3013,20251209,3333,PAKIET WL DL,96.0
3014,20251209,3333,PAKIET WL DL,96.0
3015,20251209,3333,PAKIET WL DL,0.0
3016,20251209,3555,PROM.W GODZ 7-13 PANI,99.0
3017,20251209,3555,PROM.W GODZ 7-13 PANI,99.0
3018,20251209,3333,PAKIET WL DL,96.0
3019,20251209,3333,PAKIET WL DL,96.0
3020,20251209,3555,PROM.W GODZ 7-13 PANI,99.0
3021,20251209,3555,PROM.W GODZ 7-13 PANI,99.0
3022,20251209,3555,PROM.W GODZ 7-13 PANI,99.0
3023,20251209,3332,PAKIET  WL SR,96.0
3024,20251209,3555,PROM.W GODZ 7-13 PANI,99.0
3025,20251209,3555,PROM.W GODZ 7-13 PANI,99.0
3026,20251209,3337,PAKIET  PAN,99.0
3027,20251209,3333,PAKIET WL DL,96.0
3028,20251209,3335,PAKIET  WL SR,129.0
3029,20251209,3336,PAKIET  WL DL,129.0
3030,20251209,3335,PAKIET  WL SR,129.0
3031,20251209,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
3032,20251209,3337,PAKIET  PAN,99.0
3033,20251209,3332,PAKIET  WL SR,96.0
3034,20251209,3337,PAKIET  PAN,99.0
3035,20251209,3332,PAKIET  WL SR,96.0
3036,20251209,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
3037,20251209,3335,PAKIET  WL SR,129.0
3038,20251209,3344,KOLOR WL KR+ CZESANIE,275.0
3039,20251209,3457,PASEMKA +1 KOLOR WL.KR,385.0
3040,20251209,3339,PAKIET STUDENT,89.0
3041,20251209,3333,PAKIET WL DL,96.0
3042,20251209,3337,PAKIET  PAN,99.0
3043,20251209,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
3044,20251209,3333,PAKIET WL DL,0.0
3045,20251209,3340,CHLOPIEC DO 6LAT,79.0
3046,20251209,3335,PAKIET  WL SR,129.0
3047,20251209,3337,PAKIET  PAN,99.0
3048,20251209,3339,PAKIET STUDENT,89.0
3049,20251209,3481,3D PAS+2 KOLORY SR,480.0
3050,20251209,3355,PASEMKA WL DL+CZES,390.0
3051,20251209,3459,PASEMKA + 1 KOLOR WL.DL,470.0
3052,20251209,3337,PAKIET  PAN,99.0
3053,20251209,3345,KOLOR WL SR+CZESANIE,295.0
3054,20251209,3457,PASEMKA +1 KOLOR WL.KR,385.0
3055,20251209,3336,PAKIET  WL DL,129.0
3056,20251209,3337,PAKIET  PAN,99.0
3057,20251209,3336,PAKIET  WL DL,129.0
3058,20251209,3333,PAKIET WL DL,96.0
3059,20251209,3555,PROM.W GODZ 7-13 PANI,99.0
3060,20251210,3345,KOLOR WL SR+CZESANIE,295.0
3061,20251210,3345,KOLOR WL SR+CZESANIE,295.0
3062,20251210,3555,PROM.W GODZ 7-13 PANI,99.0
3063,20251210,3332,PAKIET  WL SR,96.0
3064,20251210,3555,PROM.W GODZ 7-13 PANI,99.0
3065,20251210,3337,PAKIET  PAN,99.0
3066,20251210,3337,PAKIET  PAN,0.0
3067,20251210,3332,PAKIET  WL SR,96.0
3068,20251210,3364,CZESANIE ASYSTENT,69.0
3069,20251210,3555,PROM.W GODZ 7-13 PANI,99.0
3070,20251210,3332,PAKIET  WL SR,96.0
3071,20251210,3345,KOLOR WL SR+CZESANIE,295.0
3072,20251210,3555,PROM.W GODZ 7-13 PANI,99.0
3073,20251210,3362,CZES. WL.PRZEDLUZANYCH,0.0
3074,20251210,3332,PAKIET  WL SR,96.0
3075,20251210,3637,PIELEGNACJA MOLECULAR,139.0
3076,20251210,3555,PROM.W GODZ 7-13 PANI,99.0
3077,20251210,3332,PAKIET  WL SR,96.0
3078,20251210,3335,PAKIET  WL SR,129.0
3079,20251210,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
3080,20251210,3336,PAKIET  WL DL,129.0
3081,20251210,3335,PAKIET  WL SR,129.0
3082,20251210,3336,PAKIET  WL DL,129.0
3083,20251210,3333,PAKIET WL DL,96.0
3084,20251210,3344,KOLOR WL KR+ CZESANIE,275.0
3085,20251210,3608,DOP£ATA LOREAL,40.0
3086,20251210,3652,STRZ DO PAKIETU,110.0
3087,20251210,3459,PASEMKA + 1 KOLOR WL.DL,470.0
3088,20251210,3333,PAKIET WL DL,96.0
3089,20251210,3346,KOLOR WL DL+CZESANIE,350.0
3090,20251210,3337,PAKIET  PAN,99.0
3091,20251210,3335,PAKIET  WL SR,129.0
3092,20251210,3333,PAKIET WL DL,96.0
3093,20251210,3335,PAKIET  WL SR,129.0
3094,20251210,3459,PASEMKA + 1 KOLOR WL.DL,470.0
3095,20251210,3574,MASKA+ AMP +BOS,179.0
3096,20251210,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
3097,20251210,3335,PAKIET  WL SR,129.0
3098,20251210,3364,CZESANIE ASYSTENT,69.0
3099,20251210,3360,KOLOR Z BALEYAGE WL. SR,415.0
3100,20251210,3652,STRZ DO PAKIETU,110.0
3101,20251210,3336,PAKIET  WL DL,129.0
3102,20251210,3345,KOLOR WL SR+CZESANIE,295.0
3103,20251210,3337,PAKIET  PAN,99.0
3104,20251210,3344,KOLOR WL KR+ CZESANIE,275.0
3105,20251210,3346,KOLOR WL DL+CZESANIE,350.0
3106,20251210,3574,MASKA+ AMP +BOS,21.68
3107,20251210,3608,DOP£ATA LOREAL,4.84
3108,20251210,3354,PASEMKA WL SR+CZES,85.12
3109,20251210,3346,KOLOR WL DL+CZESANIE,350.0
3110,20251210,3652,STRZ DO PAKIETU,110.0
3111,20251210,3574,MASKA+ AMP +BOS,179.0
3112,20251210,3355,PASEMKA WL DL+CZES,390.0
3113,20251210,3353,PASEMKA WL KR+CZES,305.0
3114,20251210,3652,STRZ DO PAKIETU,110.0
3115,20251210,3344,KOLOR WL KR+ CZESANIE,275.0
3116,20251210,3337,PAKIET  PAN,99.0
3117,20251210,3335,PAKIET  WL SR,129.0
3118,20251210,3345,KOLOR WL SR+CZESANIE,295.0
3119,20251210,3574,MASKA+ AMP +BOS,179.0
3120,20251210,3608,DOP£ATA LOREAL,40.0
3121,20251210,3346,KOLOR WL DL+CZESANIE,350.0
3122,20251210,3574,MASKA+ AMP +BOS,179.0
3123,20251210,3608,DOP£ATA LOREAL,40.0
3124,20251211,3332,PAKIET  WL SR,96.0
3125,20251211,3555,PROM.W GODZ 7-13 PANI,99.0
3126,20251211,3346,KOLOR WL DL+CZESANIE,350.0
3127,20251211,3333,PAKIET WL DL,96.0
3128,20251211,3555,PROM.W GODZ 7-13 PANI,99.0
3129,20251211,3346,KOLOR WL DL+CZESANIE,350.0
3130,20251211,3333,PAKIET WL DL,0.0
3131,20251211,3333,PAKIET WL DL,96.0
3132,20251211,3555,PROM.W GODZ 7-13 PANI,99.0
3133,20251211,3555,PROM.W GODZ 7-13 PANI,99.0
3134,20251211,3337,PAKIET  PAN,99.0
3135,20251211,3555,PROM.W GODZ 7-13 PANI,99.0
3136,20251211,3332,PAKIET  WL SR,96.0
3137,20251211,3332,PAKIET  WL SR,96.0
3138,20251211,3337,PAKIET  PAN,99.0
3139,20251211,3346,KOLOR WL DL+CZESANIE,350.0
3140,20251211,3333,PAKIET WL DL,96.0
3141,20251211,3337,PAKIET  PAN,99.0
3142,20251211,3555,PROM.W GODZ 7-13 PANI,99.0
3143,20251211,3333,PAKIET WL DL,96.0
3144,20251211,3333,PAKIET WL DL,96.0
3145,20251211,3555,PROM.W GODZ 7-13 PANI,99.0
3146,20251211,3337,PAKIET  PAN,99.0
3147,20251211,3335,PAKIET  WL SR,129.0
3148,20251211,3345,KOLOR WL SR+CZESANIE,295.0
3149,20251211,3338,PAKIET STUDENTKA,99.0
3150,20251211,3335,PAKIET  WL SR,129.0
3151,20251211,3459,PASEMKA + 1 KOLOR WL.DL,470.0
3152,20251211,3343,DZIEWCZYNKA DO 18 LAT,99.0
3153,20251211,3332,PAKIET  WL SR,96.0
3154,20251211,3332,PAKIET  WL SR,96.0
3155,20251211,3335,PAKIET  WL SR,129.0
3156,20251211,3337,PAKIET  PAN,99.0
3157,20251211,3335,PAKIET  WL SR,129.0
3158,20251211,3346,KOLOR WL DL+CZESANIE,350.0
3159,20251211,3332,PAKIET  WL SR,96.0
3160,20251211,3335,PAKIET  WL SR,129.0
3161,20251211,3331,PAKIET  WL KR,0.0
3162,20251211,3341,CHLOPIEC NAST. DO 18LAT,79.0
3163,20251211,3348,BALEYAGE WL SR ODB+CZES,305.0
3164,20251211,3335,PAKIET  WL SR,129.0
3165,20251211,3348,BALEYAGE WL SR ODB+CZES,305.0
3166,20251211,3574,MASKA+ AMP +BOS,179.0
3167,20251211,3345,KOLOR WL SR+CZESANIE,295.0
3168,20251211,3652,STRZ DO PAKIETU,110.0
3169,20251211,3339,PAKIET STUDENT,89.0
3170,20251211,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
3171,20251211,3335,PAKIET  WL SR,129.0
3172,20251211,3332,PAKIET  WL SR,96.0
3173,20251211,3343,DZIEWCZYNKA DO 18 LAT,99.0
3174,20251211,3346,KOLOR WL DL+CZESANIE,350.0
3175,20251211,3608,DOP£ATA LOREAL,40.0
3176,20251211,3344,KOLOR WL KR+ CZESANIE,275.0
3177,20251211,3345,KOLOR WL SR+CZESANIE,295.0
3178,20251211,3335,PAKIET  WL SR,129.0
3179,20251211,3346,KOLOR WL DL+CZESANIE,350.0
3180,20251212,3332,PAKIET  WL SR,96.0
3181,20251212,3555,PROM.W GODZ 7-13 PANI,99.0
3182,20251212,3332,PAKIET  WL SR,57.22
3183,20251212,3555,PROM.W GODZ 7-13 PANI,99.0
3184,20251212,3346,KOLOR WL DL+CZESANIE,350.0
3185,20251212,3555,PROM.W GODZ 7-13 PANI,99.0
3186,20251212,3555,PROM.W GODZ 7-13 PANI,99.0
3187,20251212,3555,PROM.W GODZ 7-13 PANI,99.0
3188,20251212,3332,PAKIET  WL SR,96.0
3189,20251212,3555,PROM.W GODZ 7-13 PANI,99.0
3190,20251212,3362,CZES. WL.PRZEDLUZANYCH,137.0
3191,20251212,3345,KOLOR WL SR+CZESANIE,295.0
3192,20251212,3555,PROM.W GODZ 7-13 PANI,99.0
3193,20251212,3332,PAKIET  WL SR,96.0
3194,20251212,3337,PAKIET  PAN,99.0
3195,20251212,3333,PAKIET WL DL,96.0
3196,20251212,3340,CHLOPIEC DO 6LAT,79.0
3197,20251212,3337,PAKIET  PAN,99.0
3198,20251212,3340,CHLOPIEC DO 6LAT,79.0
3199,20251212,3340,CHLOPIEC DO 6LAT,79.0
3200,20251212,3337,PAKIET  PAN,99.0
3201,20251212,3333,PAKIET WL DL,96.0
3202,20251212,3335,PAKIET  WL SR,129.0
3203,20251212,3337,PAKIET  PAN,99.0
3204,20251212,3337,PAKIET  PAN,99.0
3205,20251212,3334,PAKIET WL KR,129.0
3206,20251212,3348,BALEYAGE WL SR ODB+CZES,305.0
3207,20251212,3652,STRZ DO PAKIETU,110.0
3208,20251212,3345,KOLOR WL SR+CZESANIE,295.0
3209,20251212,3345,KOLOR WL SR+CZESANIE,295.0
3210,20251212,3336,PAKIET  WL DL,129.0
3211,20251212,3333,PAKIET WL DL,96.0
3212,20251212,3636,PROMOCJA MAN+PEDI+HYBRYDA+ZDJ,290.0
3213,20251212,3345,KOLOR WL SR+CZESANIE,295.0
3214,20251212,3346,KOLOR WL DL+CZESANIE,350.0
3215,20251212,3459,PASEMKA + 1 KOLOR WL.DL,470.0
3216,20251212,3334,PAKIET WL KR,129.0
3217,20251212,3335,PAKIET  WL SR,129.0
3218,20251212,3338,PAKIET STUDENTKA,99.0
3219,20251212,3334,PAKIET WL KR,129.0
3220,20251212,3335,PAKIET  WL SR,129.0
3221,20251212,3333,PAKIET WL DL,96.0
3222,20251212,3345,KOLOR WL SR+CZESANIE,295.0
3223,20251212,3333,PAKIET WL DL,95.03
3224,20251212,3457,PASEMKA +1 KOLOR WL.KR,385.0
3225,20251212,3459,PASEMKA + 1 KOLOR WL.DL,470.0
3226,20251212,3343,DZIEWCZYNKA DO 18 LAT,99.0
3227,20251212,3339,PAKIET STUDENT,89.0
3228,20251212,3336,PAKIET  WL DL,129.0
3229,20251212,3457,PASEMKA +1 KOLOR WL.KR,385.0
3230,20251212,3345,KOLOR WL SR+CZESANIE,295.0
3231,20251212,3335,PAKIET  WL SR,129.0
3232,20251212,3334,PAKIET WL KR,129.0
3233,20251212,3341,CHLOPIEC NAST. DO 18LAT,79.0
3234,20251212,3335,PAKIET  WL SR,129.0
3235,20251212,3337,PAKIET  PAN,99.0
3236,20251213,3355,PASEMKA WL DL+CZES,390.0
3237,20251213,3333,PAKIET WL DL,96.0
3238,20251213,3336,PAKIET  WL DL,129.0
3239,20251213,3331,PAKIET  WL KR,96.0
3240,20251213,3333,PAKIET WL DL,96.0
3241,20251213,3340,CHLOPIEC DO 6LAT,79.0
3242,20251213,3335,PAKIET  WL SR,129.0
3243,20251213,3337,PAKIET  PAN,99.0
3244,20251213,3334,PAKIET WL KR,129.0
3245,20251213,3340,CHLOPIEC DO 6LAT,79.0
3246,20251213,3458,PASEMKA + 1 KOLOR WL.SR,425.0
3247,20251213,3340,CHLOPIEC DO 6LAT,79.0
3248,20251213,3333,PAKIET WL DL,96.0
3249,20251213,3334,PAKIET WL KR,129.0
3250,20251213,3333,PAKIET WL DL,96.0
3251,20251213,3333,PAKIET WL DL,0.0
3252,20251213,3335,PAKIET  WL SR,129.0
3253,20251213,3333,PAKIET WL DL,96.0
3254,20251213,3333,PAKIET WL DL,96.0
3255,20251213,3334,PAKIET WL KR,129.0
3256,20251213,3334,PAKIET WL KR,129.0
3257,20251213,3333,PAKIET WL DL,96.0
3258,20251213,3333,PAKIET WL DL,96.0
3259,20251213,3340,CHLOPIEC DO 6LAT,79.0
3260,20251213,3333,PAKIET WL DL,96.0
3261,20251213,3343,DZIEWCZYNKA DO 18 LAT,99.0
3262,20251213,3458,PASEMKA + 1 KOLOR WL.SR,423.03
3263,20251213,3346,KOLOR WL DL+CZESANIE,350.0
3264,20251213,3341,CHLOPIEC NAST. DO 18LAT,79.0
3265,20251213,3353,PASEMKA WL KR+CZES,305.0
3266,20251213,3346,KOLOR WL DL+CZESANIE,350.0
3267,20251213,3344,KOLOR WL KR+ CZESANIE,275.0
3268,20251213,3333,PAKIET WL DL,96.0
3269,20251213,3343,DZIEWCZYNKA DO 18 LAT,99.0
3270,20251213,3346,KOLOR WL DL+CZESANIE,350.0
3271,20251213,3360,KOLOR Z BALEYAGE WL. SR,415.0
3272,20251213,3345,KOLOR WL SR+CZESANIE,295.0
3273,20251213,3354,PASEMKA WL SR+CZES,340.0
3274,20251213,3652,STRZ DO PAKIETU,110.0
3275,20251213,3337,PAKIET  PAN,99.0
3276,20251213,3333,PAKIET WL DL,96.0
3277,20251213,3345,KOLOR WL SR+CZESANIE,295.0
3278,20251213,3343,DZIEWCZYNKA DO 18 LAT,99.0
3279,20251213,3345,KOLOR WL SR+CZESANIE,295.0
3280,20251214,3336,PAKIET  WL DL,129.0
3281,20251214,3346,KOLOR WL DL+CZESANIE,350.0
3282,20251214,3331,PAKIET  WL KR,96.0
3283,20251214,3336,PAKIET  WL DL,129.0
3284,20251214,3435,PAKIET DIAMENT,149.0
3285,20251214,3459,PASEMKA + 1 KOLOR WL.DL,470.0
3286,20251214,3345,KOLOR WL SR+CZESANIE,295.0
3287,20251214,3458,PASEMKA + 1 KOLOR WL.SR,425.0
3288,20251214,3344,KOLOR WL KR+ CZESANIE,275.0
3289,20251214,3331,PAKIET  WL KR,96.0
3290,20251214,3337,PAKIET  PAN,99.0
3291,20251214,3337,PAKIET  PAN,99.0
3292,20251214,3337,PAKIET  PAN,99.0
3293,20251214,3331,PAKIET  WL KR,96.0
3294,20251214,3333,PAKIET WL DL,96.0
3295,20251214,3335,PAKIET  WL SR,129.0
3296,20251214,3336,PAKIET  WL DL,129.0
3297,20251214,3331,PAKIET  WL KR,96.0
3298,20251214,3332,PAKIET  WL SR,96.0
3299,20251214,3336,PAKIET  WL DL,129.0
3300,20251214,3332,PAKIET  WL SR,96.0
3301,20251214,3337,PAKIET  PAN,99.0
3302,20251214,3345,KOLOR WL SR+CZESANIE,295.0
3303,20251214,3340,CHLOPIEC DO 6LAT,79.0
3304,20251214,3336,PAKIET  WL DL,129.0
3305,20251214,3340,CHLOPIEC DO 6LAT,79.0
3306,20251214,3344,KOLOR WL KR+ CZESANIE,275.0
3307,20251214,3332,PAKIET  WL SR,96.0
3308,20251214,3337,PAKIET  PAN,99.0
3309,20251214,3346,KOLOR WL DL+CZESANIE,350.0
3310,20251214,3336,PAKIET  WL DL,129.0
3311,20251215,3332,PAKIET  WL SR,96.0
3312,20251215,3574,MASKA+ AMP +BOS,179.0
3313,20251215,3332,PAKIET  WL SR,0.0
3314,20251215,3332,PAKIET  WL SR,96.0
3315,20251215,3332,PAKIET  WL SR,96.0
3316,20251215,3332,PAKIET  WL SR,96.0
3317,20251215,3332,PAKIET  WL SR,96.0
3318,20251215,3555,PROM.W GODZ 7-13 PANI,99.0
3319,20251215,3555,PROM.W GODZ 7-13 PANI,99.0
3320,20251215,3345,KOLOR WL SR+CZESANIE,295.0
3321,20251215,3652,STRZ DO PAKIETU,110.0
3322,20251215,3332,PAKIET  WL SR,96.0
3323,20251215,3574,MASKA+ AMP +BOS,179.0
3324,20251215,3346,KOLOR WL DL+CZESANIE,350.0
3325,20251215,3555,PROM.W GODZ 7-13 PANI,99.0
3326,20251215,3555,PROM.W GODZ 7-13 PANI,99.0
3327,20251215,3337,PAKIET  PAN,99.0
3328,20251215,3555,PROM.W GODZ 7-13 PANI,99.0
3329,20251215,3341,CHLOPIEC NAST. DO 18LAT,79.0
3330,20251215,3346,KOLOR WL DL+CZESANIE,350.0
3331,20251215,3335,PAKIET  WL SR,129.0
3332,20251215,3555,PROM.W GODZ 7-13 PANI,99.0
3333,20251215,3335,PAKIET  WL SR,129.0
3334,20251215,3337,PAKIET  PAN,99.0
3335,20251215,3344,KOLOR WL KR+ CZESANIE,275.0
3336,20251215,3335,PAKIET  WL SR,129.0
3337,20251215,3345,KOLOR WL SR+CZESANIE,295.0
3338,20251215,3652,STRZ DO PAKIETU,110.0
3339,20251215,3345,KOLOR WL SR+CZESANIE,295.0
3340,20251215,3344,KOLOR WL KR+ CZESANIE,275.0
3341,20251215,3345,KOLOR WL SR+CZESANIE,295.0
3342,20251215,3335,PAKIET  WL SR,129.0
3343,20251215,3457,PASEMKA +1 KOLOR WL.KR,385.0
3344,20251215,3482,3D PAS+ 2 KOLORY WL.DL,560.0
3345,20251215,3608,DOP£ATA LOREAL,40.0
3346,20251215,3341,CHLOPIEC NAST. DO 18LAT,79.0
3347,20251215,3333,PAKIET WL DL,96.0
3348,20251215,3337,PAKIET  PAN,99.0
3349,20251215,3334,PAKIET WL KR,129.0
3350,20251215,3338,PAKIET STUDENTKA,99.0
3351,20251215,3345,KOLOR WL SR+CZESANIE,295.0
3352,20251215,3345,KOLOR WL SR+CZESANIE,295.0
3353,20251215,3335,PAKIET  WL SR,129.0
3354,20251215,3337,PAKIET  PAN,99.0
3355,20251215,3337,PAKIET  PAN,99.0
3356,20251215,3346,KOLOR WL DL+CZESANIE,350.0
3357,20251215,3337,PAKIET  PAN,99.0
3358,20251215,3336,PAKIET  WL DL,129.0
3359,20251215,3346,KOLOR WL DL+CZESANIE,350.0
3360,20251215,3336,PAKIET  WL DL,129.0
3361,20251215,3346,KOLOR WL DL+CZESANIE,350.0
3362,20251215,3346,KOLOR WL DL+CZESANIE,350.0
3363,20251215,3344,KOLOR WL KR+ CZESANIE,275.0
3364,20251215,3343,DZIEWCZYNKA DO 18 LAT,99.0
3365,20251215,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
3366,20251215,3337,PAKIET  PAN,99.0
3367,20251215,3341,CHLOPIEC NAST. DO 18LAT,79.0
3368,20251215,3337,PAKIET  PAN,99.0
3369,20251215,3336,PAKIET  WL DL,129.0
3370,20251215,3332,PAKIET  WL SR,96.0
3371,20251215,3334,PAKIET WL KR,129.0
3372,20251215,3331,PAKIET  WL KR,96.0
3373,20251216,3555,PROM.W GODZ 7-13 PANI,99.0
3374,20251216,3332,PAKIET  WL SR,96.0
3375,20251216,3555,PROM.W GODZ 7-13 PANI,99.0
3376,20251216,3332,PAKIET  WL SR,96.0
3377,20251216,3346,KOLOR WL DL+CZESANIE,350.0
3378,20251216,3555,PROM.W GODZ 7-13 PANI,99.0
3379,20251216,3346,KOLOR WL DL+CZESANIE,350.0
3380,20251216,3608,DOP£ATA LOREAL,40.0
3381,20251216,3555,PROM.W GODZ 7-13 PANI,99.0
3382,20251216,3332,PAKIET  WL SR,96.0
3383,20251216,3364,CZESANIE ASYSTENT,69.0
3384,20251216,3344,KOLOR WL KR+ CZESANIE,275.0
3385,20251216,3555,PROM.W GODZ 7-13 PANI,99.0
3386,20251216,3555,PROM.W GODZ 7-13 PANI,99.0
3387,20251216,3383,TRWALA ORGAN KR,450.0
3388,20251216,3361,KOLOR Z BALEYAGE WL. DL,460.0
3389,20251216,3574,MASKA+ AMP +BOS,179.0
3390,20251216,3346,KOLOR WL DL+CZESANIE,350.0
3391,20251216,3555,PROM.W GODZ 7-13 PANI,99.0
3392,20251216,3555,PROM.W GODZ 7-13 PANI,99.0
3393,20251216,3333,PAKIET WL DL,0.0
3394,20251216,3337,PAKIET  PAN,99.0
3395,20251216,3341,CHLOPIEC NAST. DO 18LAT,79.0
3396,20251216,3337,PAKIET  PAN,99.0
3397,20251216,3335,PAKIET  WL SR,129.0
3398,20251216,3337,PAKIET  PAN,99.0
3399,20251216,3340,CHLOPIEC DO 6LAT,79.0
3400,20251216,3337,PAKIET  PAN,99.0
3401,20251216,3335,PAKIET  WL SR,129.0
3402,20251216,3336,PAKIET  WL DL,129.0
3403,20251216,3345,KOLOR WL SR+CZESANIE,295.0
3404,20251216,3335,PAKIET  WL SR,129.0
3405,20251216,3337,PAKIET  PAN,99.0
3406,20251216,3336,PAKIET  WL DL,129.0
3407,20251216,3336,PAKIET  WL DL,129.0
3408,20251216,3337,PAKIET  PAN,99.0
3409,20251216,3337,PAKIET  PAN,99.0
3410,20251216,3335,PAKIET  WL SR,129.0
3411,20251216,3346,KOLOR WL DL+CZESANIE,280.0
3412,20251216,3346,KOLOR WL DL+CZESANIE,350.0
3413,20251216,3335,PAKIET  WL SR,129.0
3414,20251216,3337,PAKIET  PAN,99.0
3415,20251216,3337,PAKIET  PAN,99.0
3416,20251216,3362,CZES. WL.PRZEDLUZANYCH SR,137.0
3417,20251216,3555,PROM.W GODZ 7-13 PANI,99.0
3418,20251216,3333,PAKIET WL DL,96.0
3419,20251217,3346,KOLOR WL DL+CZESANIE,350.0
3420,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3421,20251217,3344,KOLOR WL KR+ CZESANIE,275.0
3422,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3423,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3424,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3425,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3426,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3427,20251217,3337,PAKIET  PAN,99.0
3428,20251217,3362,CZES. WL.PRZEDLUZANYCH SR,137.0
3429,20251217,3337,PAKIET  PAN,99.0
3430,20251217,3364,CZESANIE ASYSTENT,69.0
3431,20251217,3364,CZESANIE ASYSTENT,69.0
3432,20251217,3337,PAKIET  PAN,99.0
3433,20251217,3332,PAKIET  WL SR,96.0
3434,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3435,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3436,20251217,3574,MASKA+ AMP +BOS,179.0
3437,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3438,20251217,3337,PAKIET  PAN,99.0
3439,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3440,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3441,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3442,20251217,3364,CZESANIE ASYSTENT,69.0
3443,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3444,20251217,3345,KOLOR WL SR+CZESANIE,295.0
3445,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3446,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3447,20251217,3555,PROM.W GODZ 7-13 PANI,99.0
3448,20251217,3335,PAKIET  WL SR,129.0
3449,20251217,3333,PAKIET WL DL,96.0
3450,20251217,3335,PAKIET  WL SR,129.0
3451,20251217,3337,PAKIET  PAN,99.0
3452,20251217,3334,PAKIET WL KR,129.0
3453,20251217,3333,PAKIET WL DL,96.0
3454,20251217,3335,PAKIET  WL SR,129.0
3455,20251217,3364,CZESANIE ASYSTENT,69.0
3456,20251217,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
3457,20251217,3335,PAKIET  WL SR,129.0
3458,20251217,3651,STRZ NOWA WLOSKA KOLEKCJA,149.0
3459,20251217,3384,TRWALA ORGAN SR,650.0
3460,20251217,3334,PAKIET WL KR,129.0
3461,20251217,3345,KOLOR WL SR+CZESANIE,295.0
3462,20251217,3346,KOLOR WL DL+CZESANIE,350.0
3463,20251217,3652,STRZ DO PAKIETU,110.0
3464,20251217,3608,DOP£ATA LOREAL,40.0
3465,20251217,3346,KOLOR WL DL+CZESANIE,350.0
3466,20251217,3345,KOLOR WL SR+CZESANIE,295.0
3467,20251217,3652,STRZ DO PAKIETU,110.0
3468,20251217,3341,CHLOPIEC NAST. DO 18LAT,79.0
3469,20251217,3361,KOLOR Z BALEYAGE WL. DL,460.0
3470,20251217,3345,KOLOR WL SR+CZESANIE,295.0
3471,20251217,3349,BALEYAGE WL DL ODB+CZES,370.0
